,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2024-06-11,20.15,25.26,15.69,68.6,2.22,20.77,0.16
2024-06-12,20.81,28.45,13.83,68.32,2.22,16.62,0.07
2024-06-13,22.11,30.13,15.45,64.56,1.92,21.69,0.01
2024-06-14,22.21,30.41,14.57,65.96,1.67,20.71,0.1
2024-06-15,22.94,29.96,15.75,63.75,1.3,20.15,0.38
2024-06-16,21.88,27.25,17.08,69.81,1.39,15.69,3.07
2024-06-17,21.83,27.39,17.71,66.39,1.43,14.44,0.45
2024-06-18,21.6,29.58,14.56,61.55,1.82,22.38,0.0
2024-06-19,21.59,29.35,14.04,63.41,1.91,22.21,0.09
2024-06-20,21.64,28.86,15.33,67.16,2.18,18.83,0.13
2024-06-21,21.95,28.82,17.15,66.24,2.59,17.35,0.29
2024-06-22,21.61,29.28,14.7,66.38,2.19,19.42,0.09
2024-06-23,22.02,30.1,15.15,64.95,2.3,19.31,0.07
2024-06-24,21.28,29.29,14.64,64.18,2.43,22.84,0.03
2024-06-25,20.22,28.79,13.38,59.34,2.45,23.94,0.0
2024-06-26,19.69,28.92,11.84,58.44,2.25,23.45,0.0
2024-06-27,20.15,28.64,12.78,61.8,2.43,21.25,0.0
2024-06-28,20.52,27.79,14.67,67.85,2.54,18.28,0.0
2024-06-29,21.3,29.49,13.78,63.8,2.03,21.01,0.0
2024-06-30,21.27,29.72,14.01,61.43,2.15,22.84,0.0
2024-07-01,20.76,29.87,13.04,60.01,2.27,22.69,0.0
2024-07-02,20.9,30.3,12.75,58.35,1.81,21.63,0.0
2024-07-03,21.92,30.75,13.58,57.0,1.67,23.0,0.0
2024-07-04,22.19,30.62,14.46,60.47,1.65,21.29,0.0
2024-07-05,22.47,30.33,15.09,62.87,1.61,20.25,0.04
2024-07-06,22.59,29.74,16.14,61.7,1.93,15.24,0.08
2024-07-07,21.51,27.03,16.79,67.68,1.24,12.78,0.26
2024-07-08,22.16,28.31,16.29,66.59,1.26,12.88,2.14
2024-07-09,22.16,27.4,18.0,70.0,1.36,14.79,7.88
2024-07-10,22.17,28.36,16.52,65.79,1.85,12.54,1.18
2024-07-11,21.52,28.51,16.2,62.28,1.86,18.65,0.26
2024-07-12,21.49,29.67,14.05,61.33,1.8,21.49,0.09
2024-07-13,22.32,29.19,16.83,66.31,1.92,20.81,0.84
2024-07-14,22.6,30.51,15.47,62.1,2.03,22.78,0.06
2024-07-15,22.65,30.69,14.61,56.87,1.6,21.9,0.01
2024-07-16,22.95,29.33,16.82,59.56,0.81,17.86,0.08
2024-07-17,23.07,29.61,18.03,64.67,1.75,16.97,0.61
2024-07-18,22.75,29.77,15.57,62.57,1.46,16.94,0.05
2024-07-19,22.48,27.69,18.11,63.2,0.99,10.19,0.22
2024-07-20,22.79,29.42,17.45,63.11,1.66,14.74,0.27
2024-07-21,22.59,29.07,17.33,67.5,1.48,13.06,0.69
2024-07-22,22.41,27.38,18.18,70.34,1.77,9.41,1.99
2024-07-23,21.05,27.76,15.4,63.34,1.74,18.54,0.02
2024-07-24,21.33,30.55,12.9,55.36,1.75,20.36,0.0
2024-07-25,22.23,31.15,13.44,52.77,1.36,24.04,0.02
2024-07-26,22.83,30.03,16.5,54.59,1.0,21.17,0.09
2024-07-27,22.82,30.98,15.79,56.68,1.84,18.58,0.02
2024-07-28,23.21,31.06,16.07,51.78,1.59,19.68,0.02
2024-07-29,23.15,29.92,17.6,57.95,1.14,14.63,0.9
2024-07-30,23.18,30.94,17.09,57.86,1.6,14.27,0.1
2024-07-31,21.82,27.12,17.73,66.38,1.53,12.35,0.09
2024-08-01,21.92,28.74,16.54,62.35,1.94,14.09,0.0
2024-08-02,21.96,30.4,14.0,55.69,2.18,21.91,0.01
2024-08-03,23.0,30.89,16.1,55.41,2.07,23.21,0.0
2024-08-04,23.05,31.41,15.7,53.6,2.09,23.88,0.06
2024-08-05,22.84,32.19,14.91,45.55,1.98,23.85,0.0
2024-08-06,22.5,31.93,13.85,41.88,1.61,23.71,0.01
2024-08-07,22.8,31.87,15.11,44.57,1.77,23.41,0.01
2024-08-08,23.85,32.3,16.13,47.18,1.74,21.62,0.01
2024-08-09,23.41,30.12,18.26,63.54,1.55,17.81,6.3
2024-08-10,22.94,29.88,17.93,67.78,2.02,11.13,4.02
2024-08-11,23.27,30.85,16.99,62.33,1.8,22.33,0.33
2024-08-12,23.42,30.57,17.3,59.76,1.7,19.36,0.43
2024-08-13,23.31,31.21,15.8,58.58,1.62,19.87,0.3
2024-08-14,23.21,29.97,17.89,62.27,1.44,14.86,1.23
2024-08-15,22.26,28.37,17.13,69.41,1.92,16.46,4.23
2024-08-16,22.88,29.57,17.4,67.49,2.16,13.43,1.91
2024-08-17,22.94,29.85,16.38,62.53,1.79,20.18,1.84
2024-08-18,22.55,28.95,17.78,60.83,2.09,20.18,0.07
2024-08-19,23.05,30.37,16.82,58.48,2.08,22.19,0.02
2024-08-20,23.25,30.88,15.27,55.7,1.58,21.85,0.02
2024-08-21,22.91,29.23,17.58,57.21,1.68,16.59,0.11
2024-08-22,22.93,29.24,18.03,59.35,1.77,11.89,0.07
2024-08-23,23.41,30.17,17.26,57.12,1.72,22.66,0.05
2024-08-24,23.5,30.0,18.45,59.63,1.84,18.39,0.34
2024-08-25,23.08,29.97,17.79,55.49,2.39,21.12,0.07
2024-08-26,22.34,28.29,16.22,60.96,1.99,16.77,1.86
2024-08-27,23.39,30.61,18.18,62.38,1.84,17.79,0.84
2024-08-28,22.97,28.6,17.54,67.07,1.42,19.19,0.8
2024-08-29,24.12,31.44,18.15,61.61,2.2,17.14,1.63
2024-08-30,24.59,31.57,18.43,58.57,2.38,18.47,0.5
2024-08-31,23.97,30.7,17.86,56.24,2.59,19.99,1.1
2024-09-01,23.56,30.03,17.7,57.53,2.42,17.12,0.71
2024-09-02,23.63,30.49,17.4,57.32,2.5,16.95,0.45
2024-09-03,23.75,29.78,18.49,58.72,2.23,18.34,0.63
2024-09-04,23.61,30.69,18.13,56.19,2.42,11.82,0.22
2024-09-05,23.21,29.51,17.68,60.4,1.92,17.57,1.48
2024-09-06,23.23,28.45,19.1,63.65,1.88,16.81,1.75
2024-09-07,23.31,28.9,19.0,63.42,1.85,17.75,1.91
2024-09-08,23.52,29.9,18.48,60.21,1.68,19.71,0.27
2024-09-09,24.65,32.13,18.57,56.45,1.71,21.75,0.12
2024-09-10,24.47,31.01,19.52,57.93,1.93,18.54,0.47
2024-09-11,24.26,31.14,19.43,57.27,1.98,21.61,0.4
2024-09-12,24.69,33.3,17.25,49.1,2.22,25.42,0.0
2024-09-13,25.36,33.95,17.79,44.96,2.31,21.69,0.03
2024-09-14,24.52,33.09,16.46,45.56,2.23,20.65,0.04
2024-09-15,23.72,33.12,14.53,41.28,2.22,24.99,0.0
2024-09-16,25.01,32.82,17.78,44.2,1.55,24.37,0.0
2024-09-17,23.47,29.17,18.71,59.51,1.77,18.59,1.09
2024-09-18,24.4,32.14,17.97,56.84,1.65,21.89,0.76
2024-09-19,25.18,32.24,19.1,56.21,1.27,19.88,1.9
2024-09-20,22.06,27.41,18.12,72.7,1.9,16.78,15.38
2024-09-21,22.65,29.72,16.35,69.57,2.15,16.74,0.62
2024-09-22,22.6,28.92,17.95,71.49,1.66,17.99,1.46
2024-09-23,23.71,31.02,17.66,61.77,2.39,20.09,0.18
2024-09-24,23.14,30.51,16.9,58.9,2.22,21.04,0.01
2024-09-25,22.22,28.81,17.23,68.2,1.66,17.92,1.78
2024-09-26,23.1,29.93,17.3,66.95,1.69,22.69,0.5
2024-09-27,24.05,31.74,17.87,61.22,1.53,22.85,0.42
2024-09-28,24.87,32.84,18.22,60.99,1.33,19.84,1.11
2024-09-29,21.8,26.8,18.4,77.62,1.24,16.1,10.36
2024-09-30,22.32,28.84,17.99,73.71,1.62,8.86,12.4
2024-10-01,22.65,29.02,17.94,73.3,1.43,17.01,6.45
2024-10-02,22.35,29.13,17.18,75.79,1.79,14.6,5.39
2024-10-03,22.39,28.66,17.36,69.49,2.68,15.14,1.94
2024-10-04,22.13,29.66,14.97,60.92,2.73,24.07,0.01
2024-10-05,23.0,29.83,17.48,61.37,2.28,19.62,0.12
2024-10-06,22.99,29.11,16.91,65.5,2.16,16.05,3.79
2024-10-07,22.26,28.22,17.63,73.98,1.67,14.73,1.77
2024-10-08,21.31,27.08,16.94,77.45,1.69,10.39,2.68
2024-10-09,21.07,27.45,16.39,72.71,1.49,12.83,1.69
2024-10-10,21.65,27.86,16.67,72.27,1.55,17.22,2.18
2024-10-11,20.9,26.95,17.7,79.11,1.42,13.78,10.32
2024-10-12,21.52,27.63,17.09,74.84,1.65,14.43,1.86
2024-10-13,21.72,27.73,15.96,70.75,2.05,23.3,1.3
2024-10-14,22.78,30.62,15.97,65.82,1.3,21.3,1.23
2024-10-15,22.68,28.9,17.61,72.39,1.25,17.91,2.16
2024-10-16,22.24,27.96,16.87,73.09,1.33,17.31,1.56
2024-10-17,19.85,22.53,17.37,87.1,1.34,20.35,5.46
2024-10-18,22.43,29.27,16.51,73.05,1.58,14.91,11.41
2024-10-19,20.71,23.6,18.7,86.21,0.67,16.19,31.55
2024-10-20,21.21,25.72,16.96,82.34,1.14,15.7,28.06
2024-10-21,20.99,25.01,17.89,84.18,1.16,15.55,24.46
2024-10-22,21.45,27.11,16.41,81.81,1.55,19.14,9.26
2024-10-23,21.9,27.24,16.52,77.22,1.54,21.91,0.14
2024-10-24,21.98,27.48,16.59,77.29,1.42,19.17,1.1
2024-10-25,22.27,27.78,16.81,77.26,1.33,21.56,1.87
2024-10-26,21.41,25.45,17.96,79.91,1.02,17.97,1.45
2024-10-27,21.27,25.84,17.13,78.85,1.47,20.18,0.44
2024-10-28,22.06,29.21,15.45,75.86,1.46,18.64,1.56
2024-10-29,23.06,29.13,17.49,72.8,1.26,23.47,0.95
2024-10-30,22.44,28.46,17.15,73.91,1.38,21.99,1.25
2024-10-31,22.53,27.87,17.18,72.03,1.32,15.05,5.47
2024-11-01,21.59,26.67,17.31,77.61,1.6,9.75,11.65
2024-11-02,20.19,25.1,17.1,84.78,1.2,17.76,5.18
2024-11-03,21.66,26.86,17.47,77.55,1.5,19.82,1.34
2024-11-04,22.4,28.33,16.82,71.76,1.4,19.08,0.36
2024-11-05,21.65,26.85,17.59,75.87,1.55,18.24,0.7
2024-11-06,21.42,27.25,16.6,77.31,1.7,16.59,1.35
2024-11-07,19.98,23.62,17.64,88.03,1.15,12.82,20.69
2024-11-08,21.32,26.09,17.66,78.16,1.81,17.05,1.23
2024-11-09,22.0,27.89,17.22,68.85,1.69,20.69,0.35
2024-11-10,21.95,27.61,17.57,72.52,1.67,16.21,0.7
2024-11-11,20.29,24.05,17.48,83.9,1.26,13.71,2.65
2024-11-12,21.26,25.96,16.5,75.59,1.44,14.51,2.48
2024-11-13,22.54,28.47,18.13,70.07,1.27,21.09,0.75
2024-11-14,21.64,26.52,17.84,76.87,1.5,13.22,1.84
2024-11-15,21.27,24.83,17.41,77.71,1.18,12.6,2.46
2024-11-16,20.48,25.13,17.48,83.16,1.29,9.89,7.94
2024-11-17,20.32,24.23,17.06,81.77,1.53,15.91,5.03
2024-11-18,19.89,24.5,16.32,81.72,1.17,15.11,3.22
2024-11-19,21.84,28.63,15.1,73.93,1.5,17.07,0.69
2024-11-20,21.67,28.33,16.02,78.14,1.47,17.62,3.43
2024-11-21,19.8,23.55,16.47,88.26,1.43,14.81,8.26
2024-11-22,21.65,27.68,16.73,79.3,1.08,13.52,1.8
2024-11-23,20.53,25.71,17.01,85.04,1.16,14.33,2.21
2024-11-24,21.68,28.19,16.44,79.85,1.27,19.36,13.94
2024-11-25,21.15,26.69,16.87,80.56,0.9,13.25,5.32
2024-11-26,20.92,25.75,16.7,82.55,1.02,16.28,6.71
2024-11-27,20.71,26.1,16.25,80.95,1.24,16.89,7.96
2024-11-28,21.1,26.68,16.18,81.32,1.12,14.87,11.16
2024-11-29,20.17,24.06,17.48,86.14,1.41,17.56,30.83
2024-11-30,20.16,25.44,15.45,83.95,1.44,18.44,23.8
2024-12-01,20.31,25.58,15.78,83.72,1.58,14.67,4.96
2024-12-02,20.23,25.36,16.51,84.63,1.22,15.22,7.2
2024-12-03,20.5,25.74,16.67,84.69,1.55,11.52,8.59
2024-12-04,20.5,25.41,16.69,79.2,1.92,16.75,1.4
2024-12-05,20.98,26.22,15.62,72.73,1.32,13.34,1.08
2024-12-06,20.06,24.83,16.03,81.86,1.08,12.67,14.33
2024-12-07,19.79,25.25,15.12,78.01,2.01,18.63,0.98
2024-12-08,20.26,27.02,13.98,71.45,1.77,23.16,0.16
2024-12-09,20.85,26.83,14.63,78.37,1.34,18.57,1.77
2024-12-10,21.31,27.53,16.46,77.81,1.58,19.31,1.47
2024-12-11,20.25,25.05,15.51,80.2,1.38,16.46,3.44
2024-12-12,21.16,26.65,15.69,75.92,1.48,12.83,3.11
2024-12-13,21.07,26.59,16.26,78.19,1.5,16.88,2.14
2024-12-14,21.52,27.44,15.37,74.28,1.53,17.92,2.42
2024-12-15,20.82,25.66,17.06,80.0,1.34,13.4,4.33
2024-12-16,19.65,23.19,16.48,86.75,1.38,14.94,3.35
2024-12-17,21.24,26.35,17.03,79.78,1.77,17.43,3.34
2024-12-18,21.48,27.2,16.0,76.58,1.81,16.02,2.45
2024-12-19,21.01,26.6,16.61,79.67,1.29,12.08,6.35
2024-12-20,20.85,25.82,17.36,84.82,1.45,16.27,2.5
2024-12-21,21.29,26.54,17.5,81.69,1.36,11.47,2.97
2024-12-22,21.17,26.38,17.44,80.95,1.06,18.44,2.53
2024-12-23,20.75,26.37,15.75,80.95,1.2,14.23,3.45
2024-12-24,20.61,25.92,17.01,82.1,1.28,15.77,3.65
2024-12-25,20.77,26.32,16.98,84.0,1.28,14.44,8.59
2024-12-26,20.66,25.27,16.51,84.47,1.36,14.76,3.69
2024-12-27,21.12,26.8,16.51,80.11,1.49,16.31,1.06
2024-12-28,21.34,27.58,15.53,73.95,1.5,20.08,0.05
2024-12-29,21.28,28.15,15.28,71.55,1.76,22.87,0.06
2024-12-30,21.21,28.61,14.46,64.42,1.9,24.84,0.0
2024-12-31,21.54,29.29,14.94,64.9,2.08,18.81,0.01
2025-01-01,21.37,27.89,15.07,66.79,2.26,13.67,0.38
2025-01-02,20.63,25.45,17.64,79.12,1.46,17.33,13.97
2025-01-03,21.13,27.22,15.56,79.13,1.37,16.92,7.08
2025-01-04,21.57,27.51,16.48,75.66,1.37,21.46,4.42
2025-01-05,21.12,26.86,15.51,74.5,1.93,18.11,1.61
2025-01-06,21.57,27.98,15.35,72.89,1.6,22.36,0.08
2025-01-07,22.39,28.78,16.19,70.4,1.48,20.56,0.36
2025-01-08,22.82,29.71,16.4,67.65,1.46,22.07,0.15
2025-01-09,22.07,28.03,15.75,68.7,1.56,20.22,0.45
2025-01-10,21.27,27.49,16.65,74.05,1.88,17.13,4.17
2025-01-11,19.58,24.55,15.66,80.56,1.52,15.0,1.69
2025-01-12,21.54,28.73,14.34,73.04,1.56,15.85,1.17
2025-01-13,22.17,28.09,17.94,74.4,1.71,20.7,2.34
2025-01-14,21.83,29.29,16.08,70.81,2.26,18.09,0.26
2025-01-15,21.75,29.61,15.32,62.98,1.9,21.03,0.11
2025-01-16,22.19,29.33,16.7,58.38,1.78,20.12,0.41
2025-01-17,23.13,29.8,18.49,59.49,1.62,16.19,0.97
2025-01-18,22.65,28.28,18.09,65.25,1.24,16.96,1.78
2025-01-19,22.84,29.02,16.21,65.58,1.45,17.57,3.49
2025-01-20,22.39,28.2,15.83,67.06,1.49,13.87,4.2
2025-01-21,22.57,28.45,17.12,67.85,1.45,17.34,3.36
2025-01-22,21.36,26.38,16.22,75.44,1.38,14.12,1.26
2025-01-23,20.57,23.71,17.69,77.91,1.2,17.57,1.1
2025-01-24,21.62,27.65,16.38,74.14,1.38,16.77,1.4
2025-01-25,21.95,28.75,15.61,72.76,1.71,12.89,1.73
2025-01-26,20.94,25.89,16.49,75.84,1.46,15.68,1.55
2025-01-27,21.54,27.91,15.63,68.49,1.55,17.6,0.13
2025-01-28,21.73,27.71,15.7,64.75,0.78,16.74,0.43
2025-01-29,21.75,26.57,17.61,66.32,1.07,17.16,0.64
2025-01-30,21.54,27.45,15.56,68.39,1.36,18.85,0.11
2025-01-31,22.52,30.04,15.61,63.92,1.64,20.15,0.35
2025-02-01,22.9,30.39,15.89,65.05,1.35,12.73,1.54
2025-02-02,22.33,28.73,17.46,73.04,1.33,16.98,4.36
2025-02-03,22.53,29.07,16.5,69.89,1.75,18.18,1.09
2025-02-04,22.32,29.01,16.87,74.54,1.65,12.22,2.03
2025-02-05,23.16,30.45,16.45,72.12,1.49,21.21,3.82
2025-02-06,24.04,31.19,18.68,66.64,1.51,15.25,0.02
2025-02-07,22.02,27.7,16.78,74.66,1.22,18.02,2.8
2025-02-08,21.09,27.01,16.87,77.3,1.13,11.6,7.77
2025-02-09,21.74,28.49,15.4,73.06,1.5,22.89,1.61
2025-02-10,22.9,30.97,15.05,68.66,1.7,20.95,0.16
2025-02-11,23.2,30.81,16.68,70.66,1.68,17.99,2.0
2025-02-12,23.38,31.1,16.87,70.88,2.01,18.8,0.19
2025-02-13,23.79,31.56,16.35,66.81,1.68,20.15,0.08
2025-02-14,22.2,25.46,18.47,73.23,1.54,15.84,0.8
2025-02-15,22.82,29.21,16.96,67.86,1.66,18.05,9.89
2025-02-16,23.11,29.13,18.24,68.85,1.59,21.19,8.15
2025-02-17,21.42,26.6,16.79,77.29,1.44,17.35,12.98
2025-02-18,21.74,27.57,15.94,73.45,1.39,21.68,5.28
2025-02-19,22.23,30.33,14.67,64.78,1.76,26.39,0.32
2025-02-20,22.85,30.98,15.05,58.94,1.65,25.11,0.0
2025-02-21,23.25,31.12,15.85,59.34,1.65,22.99,0.02
2025-02-22,22.92,30.21,16.34,63.18,1.77,23.36,0.07
2025-02-23,22.88,30.55,15.81,58.86,1.95,24.52,0.17
2025-02-24,23.48,32.06,15.12,59.2,1.75,23.91,0.02
2025-02-25,23.84,31.93,16.42,59.68,1.74,21.29,0.0
2025-02-26,23.98,32.45,17.23,57.49,2.05,23.88,0.0
2025-02-27,24.19,33.53,15.96,51.46,2.18,24.77,0.0
2025-02-28,24.65,33.6,16.64,49.62,1.99,25.68,0.0
2025-03-01,24.53,32.72,15.65,54.38,1.59,23.74,0.0
2025-03-02,24.63,32.92,17.17,60.18,1.63,15.52,0.14
2025-03-03,24.15,32.04,16.42,62.31,1.81,18.06,0.77
2025-03-04,24.12,32.05,17.02,64.42,2.2,19.99,0.72
2025-03-05,24.19,30.96,19.59,62.33,1.98,19.06,1.05
2025-03-06,25.49,33.84,18.95,54.82,2.38,22.93,0.08
2025-03-07,25.11,33.09,17.46,58.88,1.67,18.7,0.42
2025-03-08,22.61,28.66,18.45,73.07,1.79,13.25,5.97
2025-03-09,22.21,28.19,17.36,71.59,1.4,10.97,0.94
2025-03-10,21.84,26.08,17.97,75.16,0.93,15.53,7.72
2025-03-11,20.43,23.42,18.48,82.84,0.59,16.01,3.19
2025-03-12,21.58,27.5,16.7,76.99,1.37,12.48,4.59
2025-03-13,21.9,27.7,17.04,75.53,1.34,17.33,2.71
2025-03-14,23.45,30.72,16.6,67.77,1.49,24.2,0.8
2025-03-15,23.41,29.85,17.39,67.82,1.47,10.12,1.88
2025-03-16,20.67,24.37,17.43,81.13,1.16,13.22,3.17
2025-03-17,22.31,29.81,16.8,72.08,1.6,23.7,0.33
2025-03-18,21.93,28.8,16.59,74.23,1.85,19.19,1.81
2025-03-19,19.47,22.48,17.11,86.18,1.32,11.98,23.44
2025-03-20,19.94,24.41,16.33,83.05,0.68,14.33,10.92
2025-03-21,21.87,27.93,16.94,75.63,1.33,20.95,0.53
2025-03-22,21.59,27.19,15.96,79.99,1.34,20.15,4.9
2025-03-23,21.3,26.36,17.17,77.93,1.45,13.06,1.36
2025-03-24,21.25,25.8,16.89,80.39,1.23,17.8,1.16
2025-03-25,21.73,26.05,17.28,74.81,1.13,21.63,1.08
2025-03-26,22.51,29.2,16.81,75.04,1.34,20.98,1.55
2025-03-27,22.04,26.79,17.58,77.57,0.85,19.32,10.36
2025-03-28,21.09,24.25,18.6,81.68,1.32,13.03,7.52
2025-03-29,21.49,26.61,17.31,78.17,0.85,16.37,4.17
2025-03-30,22.44,28.88,17.84,72.87,0.96,20.02,0.61
2025-03-31,21.66,27.11,16.27,77.3,1.51,15.27,0.89
2025-04-01,20.3,24.67,16.6,82.46,1.62,17.68,3.39
2025-04-02,21.78,28.29,15.67,73.58,1.41,17.66,0.61
2025-04-03,21.32,26.12,16.11,77.33,1.7,17.51,0.71
2025-04-04,21.95,26.91,17.31,76.78,1.6,20.93,0.92
2025-04-05,21.16,26.54,16.59,81.77,1.7,15.26,2.6
2025-04-06,21.44,27.23,16.97,80.94,1.52,13.07,7.2
2025-04-07,20.07,22.72,17.79,88.81,0.94,15.92,2.07
2025-04-08,21.51,27.54,16.43,78.76,1.25,15.17,5.3
2025-04-09,21.57,27.47,17.09,76.77,1.01,22.93,0.37
2025-04-10,22.22,28.51,16.63,73.7,1.4,15.46,0.56
2025-04-11,22.18,27.25,17.65,76.79,1.03,21.3,2.67
2025-04-12,21.03,24.86,18.21,83.42,0.94,13.41,25.76
2025-04-13,20.95,26.08,17.13,82.08,1.47,12.13,3.79
2025-04-14,20.62,24.05,17.46,83.15,1.17,16.54,2.73
2025-04-15,21.31,26.43,16.73,79.4,1.55,15.39,1.36
2025-04-16,20.05,23.44,17.35,85.32,1.19,17.58,4.96
2025-04-17,21.72,28.21,15.84,77.37,1.12,21.99,0.25
2025-04-18,21.74,27.38,16.62,76.96,1.24,17.3,0.73
2025-04-19,22.1,26.99,17.88,74.02,1.1,17.44,1.23
2025-04-20,21.15,26.73,16.85,78.88,1.2,18.13,2.25
2025-04-21,21.99,28.7,17.11,73.51,1.46,22.49,1.24
2025-04-22,21.45,26.2,17.15,77.12,1.42,20.73,4.58
2025-04-23,21.2,26.1,16.62,81.27,1.69,13.38,11.22
2025-04-24,20.67,25.64,16.7,84.67,1.44,17.32,6.31
2025-04-25,20.83,26.17,16.63,83.58,1.9,19.02,34.11
2025-04-26,21.35,26.7,17.37,79.48,2.01,22.06,3.01
2025-04-27,21.06,26.34,15.47,78.32,1.98,21.66,0.46
2025-04-28,21.4,27.35,15.31,76.47,1.92,20.02,0.22
2025-04-29,21.56,26.62,16.36,77.33,1.6,16.46,0.89
2025-04-30,21.8,27.7,16.49,78.41,1.45,13.16,1.39
2025-05-01,21.87,28.29,16.1,76.2,1.23,19.4,0.2
2025-05-02,20.95,25.66,16.86,80.81,1.6,12.11,1.34
2025-05-03,20.74,24.72,16.5,82.15,1.52,18.0,2.72
2025-05-04,20.08,23.84,16.96,83.74,1.02,14.68,1.85
2025-05-05,20.0,25.46,16.16,80.34,1.1,16.57,3.04
2025-05-06,20.48,26.16,16.66,83.05,1.5,16.33,8.19
2025-05-07,18.8,22.52,15.82,86.59,1.83,9.71,7.86
2025-05-08,20.02,25.74,14.75,80.28,1.44,14.64,8.89
2025-05-09,20.53,25.49,16.7,79.5,1.47,19.24,4.09
2025-05-10,19.62,23.13,16.08,86.51,1.48,9.24,3.82
2025-05-11,20.82,25.73,15.78,80.55,0.98,16.59,3.96
2025-05-12,20.35,24.96,16.13,79.45,1.23,17.89,3.59
2025-05-13,20.3,26.15,15.03,79.41,1.83,16.24,3.92
2025-05-14,20.21,25.76,15.71,78.65,2.18,14.08,2.14
2025-05-15,19.91,25.68,14.62,79.22,1.97,14.89,1.92
2025-05-16,20.44,26.41,14.97,78.89,1.98,17.81,1.06
2025-05-17,21.15,27.27,15.65,75.62,2.09,18.15,0.47
2025-05-18,21.52,27.38,16.45,74.28,1.96,20.1,0.4
2025-05-19,21.29,26.63,15.79,75.73,1.75,17.8,1.69
2025-05-20,20.18,24.42,16.71,82.45,1.58,11.94,2.98
2025-05-21,20.88,26.28,16.07,80.19,1.52,15.04,4.72
2025-05-22,21.41,26.98,15.97,78.61,1.56,14.98,4.66
2025-05-23,20.94,25.72,16.63,80.06,1.93,14.79,4.77
2025-05-24,21.29,27.11,16.17,75.8,1.8,18.92,0.57
2025-05-25,20.82,26.83,15.79,77.32,1.87,17.45,1.13
2025-05-26,21.16,27.22,15.0,73.04,1.84,17.18,0.27
2025-05-27,21.07,27.09,16.04,74.98,1.85,16.66,1.56
2025-05-28,20.87,26.82,16.13,75.68,1.76,17.51,1.74
2025-05-29,21.12,27.17,15.04,75.1,2.07,17.83,0.87
2025-05-30,20.98,26.42,15.33,75.67,1.73,15.74,2.24
2025-05-31,21.5,27.81,16.83,68.44,1.88,18.38,0.62
2025-06-01,21.2,28.49,14.71,65.76,1.98,21.14,0.02
2025-06-02,21.39,28.08,14.64,69.42,1.67,20.66,0.17
2025-06-03,21.87,27.73,17.99,73.2,1.3,18.18,3.41
2025-06-04,20.72,25.89,16.45,76.84,1.72,9.71,6.04
2025-06-05,19.8,24.52,16.12,79.56,1.65,13.35,8.5
2025-06-06,20.09,25.97,15.05,76.49,1.78,11.45,2.13
2025-06-07,20.8,26.09,16.77,72.76,1.63,14.77,1.58
2025-06-08,21.02,26.88,16.21,71.96,1.68,18.55,2.37
2025-06-09,21.01,27.6,14.66,70.53,2.01,19.68,0.46
2025-06-10,21.09,28.55,14.77,69.63,1.92,19.64,0.03
2025-06-11,20.82,28.89,12.84,67.42,1.92,21.82,0.0
2025-06-12,21.78,28.76,15.67,68.26,2.15,19.38,0.0
2025-06-13,21.04,27.87,16.33,67.16,2.29,17.22,0.0
2025-06-14,21.37,28.89,14.39,65.93,2.05,22.17,0.0
2025-06-15,20.91,28.65,14.61,64.74,2.33,22.03,0.01
2025-06-16,20.55,28.78,12.99,60.18,2.4,22.62,0.0
2025-06-17,20.59,27.37,14.39,66.44,1.7,17.66,1.07
2025-06-18,21.29,27.56,16.47,69.86,1.2,13.52,3.29
2025-06-19,20.79,26.75,16.54,76.22,1.21,10.73,6.74
2025-06-20,20.4,25.58,16.45,76.48,0.99,11.46,4.62
2025-06-21,21.49,27.21,16.82,71.31,0.83,16.34,3.25
2025-06-22,21.86,27.8,16.38,68.26,1.33,15.71,0.99
2025-06-23,21.4,27.05,15.5,70.97,1.43,12.93,2.54
2025-06-24,21.33,27.07,16.15,72.45,1.85,15.3,1.3
2025-06-25,21.64,28.72,15.34,69.11,1.56,20.91,0.26
2025-06-26,21.81,29.58,14.34,64.71,1.77,20.99,0.17
2025-06-27,22.62,30.1,14.88,63.44,1.34,22.07,0.3
2025-06-28,22.68,29.97,16.11,64.02,1.61,18.29,0.52
2025-06-29,21.61,27.82,16.95,67.15,1.98,12.76,1.15
2025-06-30,21.38,27.66,16.86,65.94,2.05,16.34,0.51
2025-07-01,21.17,27.65,15.8,66.33,1.94,16.75,0.54
2025-07-02,21.42,29.06,14.18,63.41,1.87,21.91,0.03
2025-07-03,21.34,28.04,15.23,66.0,1.88,19.22,0.38
2025-07-04,22.14,29.46,15.36,65.07,1.76,19.86,0.15
2025-07-05,22.32,29.44,16.38,65.83,1.93,16.0,0.17
2025-07-06,22.31,28.18,17.43,67.1,1.63,14.76,0.54
2025-07-07,21.62,27.69,16.75,71.42,1.74,15.21,1.65
2025-07-08,21.86,28.62,16.29,69.71,1.89,15.38,0.58
2025-07-09,20.8,26.7,16.08,64.64,2.43,12.82,0.09
2025-07-10,20.08,26.17,16.07,63.07,2.15,13.01,0.11
2025-07-11,20.79,27.35,14.66,61.8,1.81,18.23,0.39
2025-07-12,21.16,28.17,14.61,64.67,1.64,17.02,0.5
2025-07-13,21.28,27.53,15.91,66.99,1.88,13.12,0.22
